出版社,発売日,シリーズ名・書名,著者,予価,
講談社,7,シリウスKC,大精霊の契約者 ～邪神の供物、最強の冒険者へ至る～（1）,穴河原あな／猫子ほか,759,
講談社,7,シリウスKC,「無能はいらない」と言われたから絶縁してやった～最強の四天王に育てられた俺は、冒険者となり無双する～（4）,白土悠介／鬱沢色素ほか,759,
講談社,7,シリウスKC,国産少女クラリス（1）,yoruhashi,759,
講談社,7,シリウスKC,クラゲの骨は青（1）,追本,759,
講談社,7,モーニングKC,ドランク・インベーダー（3）,吉田優希／Rootport,759,
講談社,7,講談社コミックス,オリエント（19）,大高忍,550,
講談社,7,講談社コミックス,黒猫と魔女の教室（5）,金田陽介,550,
講談社,7,講談社コミックス,Fate/Grand Order turas realta―（15）,TYPE-MOON／カワグチタケシ,550,
講談社,12,イブニングKC,FACE OFF！！（3）,上野海,759,
講談社,12,モーニングKC,月とライカと吸血姫（2）,掃除朋具／牧野圭祐（小学館ガガガ文庫刊）ほか,737,
講談社,12,モーニングKC,おっちょこドジおねえさん（2）,倉地千尋,759,
講談社,12,モーニングKC,スルーロマンス（1）,冬野梅子,759,
講談社,12,モーニングKC,仏恥義理ステッチ（2）,あおいましろう,759,
講談社,12,モーニングKC,高田教頭の脱出（1）,エドモンド田中,759,
講談社,12,モーニングKC,食糧人類Re： Starving Re：velation―（7）,イナベカズ／蔵石ユウほか,759,
講談社,12,モーニングKC,サキュバス課の真面目なピュアさん（2）,如意自在,759,
講談社,12,星海社COMICS,アンナ・コムネナ（4）,佐藤二葉,1210,
講談社,12,星海社COMICS,ネコダマシ（2）,あべまん,未定,
講談社,13,BE LOVE KC,デキる男女のデキない恋（3）,龍本みお,759,
講談社,13,BE LOVE KC,花嫁のれん（2）,岡峯有衣子／小松江里子ほか,759,
講談社,13,BE LOVE KC,なないろ探訪記（5）,日生マユ,759,
講談社,13,BE LOVE KC,天使の警醒 16年後に目覚めた私―（1）,斉藤倫,759,
講談社,13,BE LOVE KC,吉原ボーイズとモラルガール！～フラれまくったアラサーが逆転吉原で女子の幸せお手伝いします。～（1）,鶴ゆみか,759,
講談社,13,BE LOVE KC,生徒諸君！ Kids（12）,庄司陽子,550,
講談社,13,KC KISS,七つ屋志のぶの宝石匣（19）,二ノ宮知子,550,
講談社,13,KC KISS,ポンコツ警察官は私に夢中（5）,上野はる菜,550,
講談社,13,KC KISS,いじわるお兄ちゃん（1）,おかもととかさ,550,
講談社,13,KCデザート,ゆびさきと恋々（9）,森下suu,550,
講談社,13,KCデザート,つむぐと恋になるふたり（4）,タアモ,605,
講談社,13,KCデラックス,ギャルがシルバニアファミリーを溺愛したら。＃ギャルバニア,岡野く仔,1320,
講談社,13,KCデラックス,ギフテッド（5）,天樹征丸／雨宮理真,759,
講談社,13,KCデラックス,花とくちづけ（7）,七都サマコ,550,
講談社,13,KCデラックス,世界の果ては深愛（1）,中野まや花,550,
講談社,13,KCデラックス,新婚だけど片想い（8）,雪森さくら,550,
講談社,13,KCデラックス,僕は春をひさぐ～女風セラピストの日常～（1）,水谷緑,759,
講談社,13,ワイドKC,ウツ婚！！ 死にたい私が生き延びるための婚活（1）,磋藤にゅすけ／石田月美,1045,
講談社,13,ワイドKC,僕はメイクしてみることにした（2）,糸井のぞ,1177,
講談社,13,講談社コミックス別冊フレンド,カワイイなんて聞いてない！！（7）,春藤なかば,550,
講談社,13,講談社コミックス別冊フレンド,蔑む視線が最高です。（2）,黒月悠,550,
講談社,13,講談社コミックス別冊フレンド,ごめんね初恋（1）,帆那みつき,550,
講談社,14,KCデラックス,ふたりスイッチ（3）,平本アキラ,759,
講談社,14,KCデラックス,犬になったら好きな人に拾われた。（9）,古川五勢,759,
講談社,14,KCデラックス,いけない！ルナ先生R（1）,ぼーかん／上村純子,759,
講談社,14,KCデラックス,極彩色 東京卍リベンジャーズ Brilliant Full Color Edition（13）,和久井健,880,
講談社,14,KCデラックス,極彩色 東京卍リベンジャーズ Brilliant Full Color Edition（14）,和久井健,880,
講談社,14,KCデラックス,それでも歩は寄せてくる（15）,山本崇一朗,759,
講談社,14,KCデラックス,B＆ALIVE（4）,鳴海聖二郎,759,
講談社,14,KCデラックス,シャングリラ・フロンティア（14） ～クソゲーハンター、神ゲーに挑まんとす～,硬梨菜／不二涼介,759,
講談社,14,KCデラックス,宇宙の音楽（2）,山本誠志,759,
講談社,14,KCデラックス,変身人間ちえ（1）,甲斐冬雪,759,
講談社,14,マガジンエッジKC,SHAMAN KING THE SUPER STAR（7）,武井宏之,836,
講談社,14,マガジンエッジKC,ヒプノシスマイク Division Rap Battle― side D.H ＆ B.A.T+（1）,EVIL LINE RECORDS／calamarium,880,
講談社,14,マガジンエッジKC,ウラハラ上司のウサギがぽろん（1）,あきつ鉄鋼,715,
講談社,14,マガジンエッジKC,左手のための二重奏（8）,松岡健太,759,
講談社,14,講談社コミックス,黒岩メダカに私の可愛いが通じない（10）,久世蘭,550,
講談社,14,講談社コミックス,EDENS ZERO（27）,真島ヒロ,550,
講談社,14,講談社コミックス,はじめの一歩（138）,森川ジョージ,550,
講談社,14,講談社コミックス,ガチアクタ（7）,裏那圭／晏童秀吉,550,
講談社,14,講談社コミックス,ブルーロック（25）,金城宗幸／ノ村優介,550,
講談社,14,講談社コミックス,女神のカフェテラス（11）,瀬尾公治,550,
講談社,14,講談社コミックス,カノジョも彼女（16）,ヒロユキ,550,
講談社,14,講談社コミックス,彼女、お借りします（32）,宮島礼吏,550,
講談社,14,講談社コミックス,甘神さんちの縁結び（11）,内藤マーシー,550,
講談社,14,講談社コミックス,蒼く染めろ（8）,桜井ミヤト,550,
講談社,14,講談社コミックス,赤羽骨子のボディガード（4）,丹月正光,550,
講談社,14,講談社コミックス,兎山女子高校2年1組！！（1）,清水幸,550,
講談社,14,講談社コミックス月刊マガジン,断罪の魔術狩り（1）,羊太郎／梳久耶マヒル,550,
講談社,14,講談社コミックス月刊マガジン,龍狼伝 王霸立国編（9）,山原義人,550,
講談社,14,講談社コミックス月刊マガジン,DEAR BOYS ACT4（14）,八神ひろき,550,
講談社,14,講談社コミックス月刊マガジン,すだちの魔王城（5）,森下真,550,
講談社,14,講談社コミックス月刊マガジン,Q.E.D.iff 証明終了―（25）,加藤元浩,550,
講談社,14,講談社コミックス月刊マガジン,ないない堂 ～タヌキ和尚の禍事帖～（1）,加藤元浩,550,
講談社,20,KCデラックス,復刻版 疾風伝説 特攻の拓（11）,佐木飛朗斗／所十三,825,
講談社,20,KCデラックス,復刻版 疾風伝説 特攻の拓（12）,佐木飛朗斗／所十三,825,
講談社,20,KCデラックス,総天然色 バカ姉弟（5）,安達哲,759,
講談社,20,ヤンマガKCスペシャル,テンカイチ 日本最強武芸者決定戦（7）,あずま京太郎／中丸洋介,759,
講談社,20,ヤンマガKCスペシャル,追放された転生重騎士はゲーム知識で無双する（6）,猫子／武六甲理衣ほか,759,
講談社,20,ヤンマガKCスペシャル,センパイ！ わざとじゃないんです！（3）,saku,759,
講談社,20,ヤンマガKCスペシャル,徘徊者（3）,鈴木ユウヘイ／宝依図,759,
講談社,20,ヤンマガKCスペシャル,スクールオブトレード（2）,海野ぴるん,759,
講談社,20,ヤンマガKCスペシャル,ギャルにぱちゃんはせまられたい（3）,歌鳴リナ,759,
講談社,20,ヤンマガKCスペシャル,エロチカの星（1）,前野温泉,759,
講談社,20,ヤンマガKCスペシャル,異世界らくらくサバイバル（1）,絢乃／最上工路ほか,759,
講談社,20,ヤンマガKCスペシャル,ラブホテルおばあちゃん（1）,クリスティー田村,759,
講談社,20,ヤンマガKCスペシャル,公爵家の料理番様 ～300年生きる小さな料理人～（2）,斎藤縹／中村ゆきひろほか,759,
講談社,20,ヤンマガKCスペシャル,グレイプニル（14）,武田すん,759,
講談社,20,ヤンマガKCスペシャル,その無能、実は世界最強の魔法使い（4） ～無能と蔑まれ、貴族家から追い出されたが、ギフト《転生者》が覚醒して前世の能力が蘇った～,蒼乃白兎／緒方ていほか,759,
講談社,20,ヤンマガKCスペシャル,解雇された暗黒兵士（30代）のスローなセカンドライフ（10）,岡沢六十四／るれくちぇほか,759,
講談社,20,ヤンマガKCスペシャル,転生貴族の万能開拓～【拡大＆縮小】スキルを使っていたら最強領地になりました～（6）,錬金王／Kuronほか,759,
講談社,20,ヤンマガKCスペシャル,異世界帰りの大賢者様はそれでもこっそり暮らしているつもりです（5）,木野二九／岡﨑純平ほか,759,
講談社,20,ヤンマガKCスペシャル,あらくれお嬢様はもんもんしている（5）,木下由一,759,
講談社,20,ヤンマガKCスペシャル,グリーンバレット 殺し屋と6人の青二才―（2）,阪元裕吾／橋本カヱほか,759,
講談社,20,ヤンマガKCスペシャル,バビブイチューバー！！ パピィ（1）,西渡槇,759,
講談社,21,アフタヌーンKC,ブスなんて言わないで（3）,とあるアラ子,759,
講談社,21,アフタヌーンKC,ブルーピリオド（14）,山口つばさ,759,
講談社,21,アフタヌーンKC,トップウGP（12）,藤島康介,759,
講談社,21,アフタヌーンKC,冥冥冥色聖域（1）,セキアユム,759,
講談社,21,イブニングKC,ふたりソロキャンプ（16）,出端祐大,759,
講談社,21,イブニングKC,K2（45）,真船一雄,759,
講談社,21,モーニングKC,高度に発達した医学は魔法と区別がつかない（4）,瀧下信英／津田彷徨,759,
講談社,21,モーニングKC,化け絵 石燕妖怪噺（1）,モコ,759,
講談社,21,モーニングKC,艮,山岸凉子,825,
講談社,21,モーニングKC,リーマンミーツホスト（1）,かわいちひろ,759,
講談社,21,モーニングKC,恋じゃねえから（3）,渡辺ペコ,759,
講談社,21,モーニングKC,紛争でしたら八田まで（13）,田素弘,759,
講談社,21,モーニングKC,イクサガミ（2）,今村翔吾／立沢克美,759,
講談社,21,モーニングKC,ガクサン（5）,佐原実波,759,
講談社,21,モーニングKC,平和の国の島崎へ（3）,濱田轟天／瀬下猛,759,
講談社,21,モーニングKC,はたらく細胞マッスル（1）,前田悠／清水茜,759,
講談社,21,モーニングKC,グラゼニ～大リーグ編～（4）,森高夕次／足立金太郎,759,
講談社,21,モーニングKC,クッキングパパ（166）,うえやまとち,759,
講談社,21,モーニングKC,俺の初恋の人が兄とフラグを立てまくってつらい（1）,端野洋子,759,
講談社,21,モーニングKC,正義と極道,市川マサ,1155,
講談社,21,モーニングKC,警視庁草紙 風太郎明治劇場―（11）,山田風太郎／東直輝ほか,759,
講談社,28,KCx,異世界で聖女になった私、現実世界でも聖女チートで完全勝利！（2）,櫻井ゆうすけ／四葉夕卜ほか,759,
講談社,28,KCx,天山の巫女ソニン～落ちこぼれの巫女が王宮に入って国を救った上に王子たちに愛されてます～（3）,都月七弥／菅野雪虫,759,
講談社,28,KCx,死に戻りの幸薄令嬢、今世では最恐ラスボスお義兄様に溺愛されてます（4）,山いも三太郎／柚子れもん,759,
講談社,28,KCx,脇役転生した乙女は死にたくない 死亡フラグを折る度に恋愛フラグが立つ世界で頑張っています！（1）,高岡佳史／水仙あきらほか,759,
集英社,4,ジャンプコミックス,BEAT＆MOTION（1）,藤田直樹,715,
集英社,4,ジャンプコミックス,青の祓魔師（29）,加藤和恵,594,
集英社,4,ジャンプコミックス,怪物事変（19）,藍本松,572,
集英社,4,ジャンプコミックス,シバタリアン（1）,イワムロカツヤ,715,
集英社,4,ジャンプコミックス,奴隷遊戯DIDI（1）,井深みつ／宗像夏潼ほか,748,
集英社,4,ジャンプコミックス,ペンションライフ・ヴァンパイア（1）,田口囁一,715,
集英社,4,ジャンプコミックス,幼稚園WARS（4）,千葉侑生,715,
集英社,4,ジャンプコミックス,新テニスの王子様（39）,許斐剛,572,
集英社,4,ジャンプコミックス,放課後の王子様（8）,佐倉ケンイチ／許斐剛,748,
集英社,4,ジャンプコミックス,アンデッドアンラック（17）,戸塚慶文,528,
集英社,4,ジャンプコミックス,高校生家族（11）,仲間りょう,550,
集英社,4,ジャンプコミックス,夜桜さんちの大作戦（18）,権平ひつじ,528,
集英社,4,ジャンプコミックス,マッシュル―MASHLE―（17）,甲本一,528,
集英社,4,ジャンプコミックス,ショーハショーテン！（5）,浅倉秋成／小畑健,572,
集英社,4,ジャンプコミックス,戦奏教室（4）,空もずく／十森ひごろ,550,
集英社,4,ジャンプコミックス,血界戦線 Beat 3 Peat（1）,内藤泰弘,572,
集英社,4,ジャンプコミックス,Mr.Clice（12）,秋本治,528,
集英社,4,ジャンプコミックス,片翼のミケランジェロ（5）,伊藤砂務,594,
集英社,4,ジャンプコミックス,不治の病は不死の病.（3）,へちぃ,594,
集英社,4,ジャンプコミックス,マリッジトキシン（5）,静脈／依田瑞稀,616,
集英社,4,ジャンプコミックス,雀児（2）,平岡一輝,748,
集英社,4,ジャンプコミックス,限界煩悩活劇オサム（3）,ゲタバ子,748,
集英社,4,ジャンプコミックス,ゲー魔王（2）,普津澤画乃新,594,
集英社,4,ジャンプコミックス,鴨乃橋ロンの禁断推理（11）,天野明,715,
集英社,4,ジャンプコミックス,バンオウ―盤王―（2）,綿引智也／春夏冬画楽,715,
集英社,4,ジャンプコミックス,キョンシーX（2）,倉薗紀彦,715,
集英社,4,ジャンプコミックス,姫様“拷問”の時間です（12）,春原ロビンソン／ひらけい,715,
集英社,4,ジャンプコミックス,終わりのセラフ（30）,鏡貴也／山本ヤマトほか,572,
集英社,4,ジャンプコミックス,接客無双（1）,鳩胸つるん,715,
集英社,4,ジャンプコミックス,呪術廻戦（23）,芥見下々,528,
集英社,4,ジャンプコミックス,口が裂けても君には（9）,梶本あかり,748,
集英社,4,ジャンプコミックス,正反対な君と僕（4）,阿賀沢紅茶,715,
集英社,4,ジャンプコミックス,ONE PIECE（106）,尾田栄一郎,528,
集英社,4,ジャンプコミックス,ONE PIECE FILM RED（上）,尾田栄一郎,1320,
集英社,4,ジャンプコミックス,ONE PIECE FILM RED（下）,尾田栄一郎,1320,
集英社,4,ジャンプコミックス,ONE PIECE学園（7）,尾田栄一郎／小路壮平,528,
集英社,4,ジャンプコミックス,ちえりの恋は8メートル（2）,ミトガワワタル,715,
集英社,4,ジャンプコミックス,道産子ギャルはなまらめんこい（11）,伊科田海,715,
集英社,4,ジャンプコミックス,冒険王ビィト（17）,三条陸／稲田浩司,550,
集英社,4,ジャンプコミックス,キメツ学園！（4）,吾峠呼世晴／帆上夏希,528,
集英社,4,ジャンプコミックス セレクション,TVアニメ『鬼滅の刃』 公式キャラクターズブック 肆ノ巻,吾峠呼世晴／ウェッジホールディングス,550,
集英社,13,集英社ガールズコミックス,ハレルヤベイビー（5）,仔縞楽々,792,
集英社,19,ジャンプコミックス,キャプテン2（9）,ちばあきお／コージィ城倉,528,
集英社,19,ホーム社書籍扱コミックス,壬生義士伝（13）,浅田次郎／ながやす巧,726,
集英社,19,ヤングジャンプコミックス,粛正の解毒師（6）,栗原正尚,748,
集英社,19,ヤングジャンプコミックス,デンタルクエスト（5）,セキアトム／箸井地図,748,
集英社,19,ヤングジャンプコミックス,極東キメラティカ（1）,板橋大祐,748,
集英社,19,ヤングジャンプコミックス,君のことが大大大大大好きな100人の彼女（14）,中村力斗／野澤ゆき子,748,
集英社,19,ヤングジャンプコミックス,劣等職の最強賢者～底辺の【村人】から余裕で世界最強～（3）,延野正行／猫猫猫ほか,715,
集英社,19,ヤングジャンプコミックス,万能会社員菅田くん（2）,山田しいた,770,
集英社,19,ヤングジャンプコミックス,何も知らないけど、キミが好き。（1）,きし晴護,715,
集英社,19,ヤングジャンプコミックス,キングダム（69）,原泰久,715,
集英社,19,ヤングジャンプコミックス,真の安らぎはこの世になく シン・仮面ライダー SHOCKER SIDE―（2）,山田胡瓜／藤村緋二ほか,748,
集英社,19,ヤングジャンプコミックス,こういうのがいい（6）,双龍,748,
集英社,19,ヤングジャンプコミックス,やまさん～山小屋三姉妹～（2）,坂盛,748,
集英社,19,ヤングジャンプコミックス,リモデリング：R（2）,大野将磨／平岡滉史,748,
集英社,19,ヤングジャンプコミックス,カモのネギには毒がある 加茂教授の人間経済学講義（5）,甲斐谷忍／夏原武,715,
集英社,19,ヤングジャンプコミックス,シたい、酔いのせいに。（1）,咲良将司,748,
集英社,19,ヤングジャンプコミックス,インペリアルバスケット（2）,水溜祐介,770,
集英社,19,ヤングジャンプコミックス,カタギモドシ（3）,設楽清人,715,
集英社,19,ヤングジャンプコミックス,十三番目の転生者～俺だけ見捨てた女神をぶっ飛ばす！～（2）,日之影ソラ／小林煌,748,
集英社,19,ヤングジャンプコミックス,花は咲く、修羅の如く（5）,武田綾乃／むっしゅ,748,
集英社,19,ヤングジャンプコミックス,全部君のせいだ（2）,merryhachi,748,
集英社,19,ヤングジャンプコミックス,ダイヤモンドの功罪（2）,平井大橋,715,
集英社,19,ヤングジャンプコミックス,俺だけ不遇スキルの異世界召喚叛逆記～最弱スキル【吸収】が全てを飲み込むまで～（3）,すかいふぁーむ／高幡隆盛,715,
集英社,19,ヤングジャンプコミックス,シャドーハウス（14）,ソウマトウ,748,
集英社,19,ヤングジャンプコミックス,異世界ひろゆき（2）,戸塚たくす／西出ケンゴローほか,748,
集英社,19,ヤングジャンプコミックス,ハードモードな悪役令嬢に転生しましたが生き延びて世界を救います！（1）,彩戸ゆめ／川瀬夏菜,715,
集英社,19,ヤングジャンプコミックス,世話焼きキナコの××管理（1）,漫画エンジェルネコオカ／マリパラほか,715,
集英社,19,ヤングジャンプコミックス,【推しの子】（12）,赤坂アカ／横槍メンゴ,715,
集英社,19,ヤングジャンプコミックス,境界のエンドフィール（3）,近藤たかし／アントンシク,748,
集英社,19,ヤングジャンプコミックス,未来のムスコ～恋人いない歴10年の私に息子が降ってきた！（3）,阿相クミコ／黒麦はぢめ,748,
集英社,19,ヤングジャンプコミックス,バトゥーキ（16）,迫稔雄,748,
集英社,19,ヤングジャンプコミックス,劣等眼の転生魔術師～虐げられた元勇者は未来の世界を余裕で生き抜く～（13）,柑橘ゆすら／峠比呂ほか,715,
集英社,19,ヤングジャンプコミックス,魔弾の王と聖泉の双紋剣（3）,瀬尾つかさ／bomiほか,748,
集英社,19,ヤングジャンプコミックス,TOUGH 龍を継ぐ男（28）,猿渡哲也,715,
集英社,19,愛蔵版コミックス,【推しの子】1stイラスト集 Glare×Sparkle,赤坂アカ／横槍メンゴ,2420,
集英社,19,愛蔵版コミックス,職業：女～元アイドル27歳、枕営業も限界なのでパパ婚活します～（2）,大久保ニュー／ふめいちゃん,1100,
集英社,25,eyesコミックス,PUNKS△TRIANGLE,沖田有帆,880,
集英社,25,オフィスユーコミックス,かろりのつやごと（10）,小田ゆうあ,693,
集英社,25,オフィスユーコミックス,わたしの家はフツー（5）,佐野未央子,715,
集英社,25,オフィスユーコミックス,ピース イン ハンド（1）,聖千秋,605,
集英社,25,ホーム社書籍扱コミックス,ネコロポリス計画定例集会（2）,深川直美,880,
集英社,25,マーガレットコミックス,これは経費で落ちません！ ～経理部の森若さん～（11）,森こさち／青木祐子,550,
集英社,25,マーガレットコミックス,うちの弟どもがすみません（10）,オザキアキラ,528,
集英社,25,マーガレットコミックス,恋のようなものじゃなく（8）,南塔子,528,
集英社,25,マーガレットコミックス,夜に聞かせて（1）,中河友里,528,
集英社,25,マーガレットコミックス,抱きしめて ついでにキスも（11）,美森青,528,
集英社,25,マーガレットコミックス,乙女椿は笑わない（10）,高梨みつば,528,
集英社,25,マーガレットコミックス,Papa told me Cocohana Ver.11 ～ビスケット時間～,榛野なな恵,528,
集英社,25,マーガレットコミックス,おしかけ王子は2度おいしい（4）,壱乃リョウ,715,
集英社,25,マーガレットコミックス,猫には猫の猫ごはん。（9）,御木ミギリ,715,
集英社,25,マーガレットコミックス,どうせ泣くなら恋がいい（2）,日下あき,528,
集英社,25,マーガレットコミックス,200m先の熱（8）,桃森ミヨシ,715,
集英社,25,マーガレットコミックス,モーメント 永遠の一瞬（19）,槇村さとる,528,
集英社,25,マーガレットコミックス,マルタの恋（3）,北野とも,572,
集英社,25,ヤングジャンプコミックス,孤食ロボット（9）,岩岡ヒサエ,792,
集英社,25,りぼんマスコットコミックス,恋するミニマムムーン（3）,小石りく,550,
集英社,25,りぼんマスコットコミックス,ハニーレモンソーダ（23）,村田真優,528,
集英社,25,りぼんマスコットコミックス,HIGH SCORE（22）,津山ちなみ,528,
集英社,25,集英社ガールズコミックス,おしどり縁結び商会へようこそ（上）,阿部あかね,792,
小学館,7,復刻名作漫画シリーズ,新装版 まんが道（9）,藤子不二雄A,2200,
小学館,7,復刻名作漫画シリーズ,新装版 まんが道（10）,藤子不二雄A,2200,
小学館,10,フラワーCアルファ,絶食彼氏攻略せよ（2）,一井かずみ,550,
小学館,10,フラワーCアルファ,初恋の世界（13）,西炯子,550,
小学館,10,フラワーCアルファ,殉国のアルファ～オメガ・ベルサイユ～（5）,嶋木あこ,550,
小学館,10,フラワーCアルファ,どうしようもない僕とキスしよう（8）,北川みゆき,550,
小学館,10,フラワーCアルファ,イケメン社長飼い始めました。（3）,長江朋美,550,
小学館,10,フラワーCアルファ,結婚しましょう、恋する前に（2）,宮園いづみ,550,
小学館,10,フラワーCアルファ,この恋、お護り申し上げる（2）,和久原にこ,550,
小学館,10,フラワーCアルファ,この極道調教中につき（3）,夜神里奈,550,
小学館,10,フラワーCアルファ,こんなの、しらない（15）,梨月詩,550,
小学館,12,ゲッサン少年サンデーコミックス,中高一貫！！ 笹塚高校コスメ部！！（4）,吉田貴司,715,
小学館,12,ゲッサン少年サンデーコミックス,ピンカポンカ（4）,永地江六,715,
小学館,12,サンデーうぇぶりSSC,ホテル・インヒューマンズ（6）,田島青,715,
小学館,12,サンデーうぇぶりSSC,女だから、とパーティを追放されたので伝説の魔女と最強タッグを組みました（4）,蛙田あめこ／りりうら世都ほか,715,
小学館,12,サンデーうぇぶりSSC,厭談夜話（1）,夜馬裕／外本ケンセイ,715,
小学館,12,サンデーうぇぶりSSC,僕が死ぬだけの百物語（6）,的野アンジ,715,
小学館,12,サンデーうぇぶりSSC,ソアラと魔物の家（3）,山地ひでのり,715,
小学館,12,サンデーうぇぶりSSC,ジャイアントお嬢様（7）,肉村Q,715,
小学館,12,サンデーうぇぶりSSC,ツキモノガカリ（1）,七月鏡一／朝日曼耀,715,
小学館,12,サンデーうぇぶりSSC,スクールバック（1）,小野寺こころ,715,
小学館,12,ビッグ コミックス,東くんの恋猫（2）,菅原亮きん,715,
小学館,12,ビッグ コミックス,魔王がずっと見ている（4）,野田宏／ふくしま正保,715,
小学館,12,ビッグ コミックス,結婚するって、本当ですか（11）,若木民喜,715,
小学館,12,ビッグ コミックス,へんなものみっけ！（9）,早良朋,715,
小学館,12,ビッグ コミックス,映像研には手を出すな！（8）,大童澄瞳,715,
小学館,12,ビッグ コミックス,怪異と乙女と神隠し（6）,ぬじま,715,
小学館,12,ビッグ コミックス,トリリオンゲーム（7）,稲垣理一郎／池上遼一,715,
小学館,12,ビッグ コミックス〔スペシャル〕,サンクチュアリ 新装版（1）,史村翔／池上遼一,1100,
小学館,12,少年サンデーコミックス〔スペシャル〕,ころぶところがる,黒田硫黄,1485,
小学館,12,裏少年サンデーコミックス,Helck 新装版（12）,七尾ナナキ,730,
小学館,12,裏少年サンデーコミックス,異剣戦記ヴェルンディオ（5）,七尾ナナキ,715,
小学館,12,裏少年サンデーコミックス,マルセイ！！（7）,鯨川リョウ,715,
小学館,12,裏少年サンデーコミックス,ザッケン！（4）,上村奈帆／プクプク,715,
小学館,12,裏少年サンデーコミックス,ギャル×スケ！（3）,神内アキラ,715,
小学館,18,少年サンデーコミックス,帝乃三姉妹は案外、チョロい。（6）,ひらかわあや,550,
小学館,18,少年サンデーコミックス,古見さんは、コミュ症です。（30）,オダトモヒト,550,
小学館,18,少年サンデーコミックス,あおざくら 防衛大学校物語（29）,二階堂ヒカル,550,
小学館,18,少年サンデーコミックス,魔王城でおやすみ（25）,熊之股鍵次,550,
小学館,18,少年サンデーコミックス,よふかしのうた（17）,コトヤマ,550,
小学館,18,少年サンデーコミックス,君と悪いことがしたい（3）,由田果,550,
小学館,18,少年サンデーコミックス,朱月事変（3）,壱原ちぐさ,550,
小学館,18,少年サンデーコミックス,第九の波濤（24）,草場道輝／高谷智裕,550,
小学館,18,少年サンデーコミックス,このマンガのヒロインは守崎あまねです。（5）,ねこぐち,550,
小学館,18,少年サンデーコミックス,ビグネス参式（3）,勝郎,550,
小学館,18,少年サンデーコミックス,九龍城でもう一度（3）,藤田三司,550,
小学館,18,少年サンデーコミックス〔スペシャル〕,ハヤテのごとく！ 完全版（3）,畑健二郎,1980,
小学館,18,少年サンデーコミックス〔スペシャル〕,湘南爆走族 地獄の軍団★権田二毛作編（特装版）,吉田聡,1100,
小学館,19,サンデーGXコミックス,サバゲっぱなしS（3）,坂崎ふれでぃ,715,
小学館,19,裏少年サンデーコミックス,ウマ娘 プリティーダービー うまむすめし（1）,浅草九十九／Cygames,880,
小学館,19,裏少年サンデーコミックス,終の退魔師 エンダーガイスター（11）,四方山貴史,880,
小学館,19,裏少年サンデーコミックス,異世界美少女受肉おじさんと（10）,池澤真／津留崎優,880,
小学館,19,裏少年サンデーコミックス,ケンガンオメガ（17）,サンドロビッチ・ヤバ子／だろめおん,715,
小学館,19,裏少年サンデーコミックス,裏バイト：逃亡禁止（10）,田口翔太郎,715,
小学館,19,裏少年サンデーコミックス,異世界ありがとう（4）,荒井小豆／ジアナズ,715,
小学館,19,裏少年サンデーコミックス,出会ってひと突きで絶頂除霊！＠comic（4）,赤城大空／魔太郎ほか,715,
小学館,19,裏少年サンデーコミックス,遥かなるマナーバトル（2）,たむらゲン,715,
小学館,19,裏少年サンデーコミックス,常人仮面（2）,一路一／鶴吉繪理,715,
小学館,19,裏少年サンデーコミックス,宙―CHUU―（2）,手原和憲,715,
小学館,19,裏少年サンデーコミックス,後宮を追放された稀代の悪女は離宮で愛犬をモフモフしてたい（2）,マチバリ／幸路,715,
小学館,19,裏少年サンデーコミックス,朝日向先生は秘密の診察をしているらしい（1）,カワグチ,715,
小学館,19,裏少年サンデーコミックス,神蛇（1）,田口清隆／響眞,715,
小学館,26,ちゃおコミックス,愛しのシュガーウルフ,桜庭あも,528,
小学館,26,ちゃおコミックス,18時から僕のもの（2）,能登山けいこ,528,
小学館,26,ちゃおコミックス,同級生と恋する方法after,大木真白,528,
小学館,26,ちゃおコミックス,怪盗は今宵も花束を。（2）,おりとかほり,528,
小学館,26,フラワーCアルファ,文豪に捧げる乙女（6）,甘宮ちか,550,
小学館,26,フラワーコミックス,8！～エイト～（1）,桜小路かのこ,528,
小学館,26,フラワーコミックス,8！～エイト～（2）,桜小路かのこ,528,
小学館,26,フラワーコミックス,青春の霹靂（4）,八寿子,528,
小学館,26,フラワーコミックス,次はいいよね、先輩（8）,梅澤麻里奈,528,
小学館,26,フラワーコミックス,寮則は恋に甘し～現住所、男子寮につき～（2）,春宮アン,528,
小学館,26,フラワーコミックス,魔法陣クロノカノン（4）,くまがい杏子,528,
小学館,26,フラワーコミックス,御曹司の並ぶ店（5）,宇佐美真紀,528,
小学館,26,フラワーコミックス,花嫁Reスタート（5）,京町妃紗,528,
小学館,26,フラワーコミックス,王の獣（13）,藤間麗,528,
小学館,26,フラワーコミックス〔スペシャル〕,僕と魔女についての備忘録（4）,三つ葉優雨,715,
小学館,28,てんとう虫コミックス,ケシカスくん ロジカス！かしこく夏を遊べ編,村瀬範行,550,
小学館,28,てんとう虫コミックス,神様のアルバイト（1）,石井敬士,550,
小学館,28,てんとう虫コミックス,星のカービィ まんぷくプププ ファンタジー（11）,武内いぶき,550,
小学館,28,てんとう虫コミックス,炎の闘球女 ドッジ弾子（2）,こしたてつひろ,880,
小学館,28,てんとう虫コミックス〔スペシャル〕,まんがで！にゃんこ大戦争（12）,萬屋不死身之介／PONOS株式会社,715,
小学館,28,てんとう虫コミックス〔スペシャル〕,ベベベベベイビー（1）,コーヘー,715,
